document_id,origin,bundle,node_uuid,node_title,filename,url,anchor,node_created,url_path_month,category,indexed,current_published_at,year_in_filename,year_in_anchor,needs_pdf_metadata
inbody:55252e581abbf0b3398f9223aa1a301e0ae2b2ab,inbody,article,f4d8b82c-6cd0-422e-86b2-e0ede594bf85,Breathe and Let Breathe,TERI-emergency-plan-for-air-pollution.pdf,http://www.teriin.org/sites/default/files/files/TERI-emergency-plan-for-air-pollution.pdf,10-point Emergency Response Solution,2018-01-24T10:01:08+00:00,,unmanaged_no_file_entity,True,2018-01-24 10:01:08,False,False,True
,inbody,article,e60890e4-7b13-4634-a06d-84de757dd457,What is India losing by not conserving its land?,life-on-land-exec-summary1.pdf,/sites/default/files/2018-03/life-on-land-exec-summary1.pdf,Vol I: Macroeconomic assessment of the costs of degradation in India,2018-02-05T06:26:03+00:00,2018-03,managed_path_month,False,,False,False,True
,inbody,article,e60890e4-7b13-4634-a06d-84de757dd457,What is India losing by not conserving its land?,life-on-land-exec-summary2.pdf,/sites/default/files/2018-03/life-on-land-exec-summary2.pdf,Vol II: Six micro-economic case studies,2018-02-05T06:26:03+00:00,2018-03,managed_path_month,False,,False,False,True
,inbody,article,45aa6b56-c5d3-4611-b619-06ffcf9df4d6,India@ 70: Concerns and Opportunities in Waste Recycling In India,waste-recycling-issues-and-opportunities.pdf,/sites/default/files/files/waste-recycling-issues-and-opportunities.pdf,Presentation,2018-02-23T09:40:12+00:00,,unmanaged_no_file_entity,False,,False,False,True
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,21majorminerals13032018.pdf,http://mines.gov.in/writereaddata/UploadFile/21majorminerals13032018.pdf,"The Ministry of Mines, March 2018",2018-03-03T06:19:43+00:00,,external_host,False,,False,True,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,Annexure213032018.pdf,http://mines.gov.in/writereaddata/UploadFile/Annexure213032018.pdf,Mines,2018-03-03T06:19:43+00:00,,external_host,False,,False,False,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,"MMDR%20Act,%202015.pdf","http://mines.gov.in/writereaddata/UploadFile/MMDR%20Act,%202015.pdf","The Mines and Minerals (Development and Regulation) Amendment Act, 2015",2018-03-03T06:19:43+00:00,,external_host,False,,False,True,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,PMKKKY%20Guidelines.pdf,http://mines.gov.in/writereaddata/UploadFile/PMKKKY%20Guidelines.pdf,Pradhan Mantri Khanij Kshetra Kalyan Yojana Guidelines 2015,2018-03-03T06:19:43+00:00,,external_host,False,,False,True,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,"contribution%20to%20DMF%20Rules,.pdf","http://mines.gov.in/writereaddata/UploadFile/contribution%20to%20DMF%20Rules,.pdf","Ministry of Mines notification, F.No.16.7.2015-M.VI",2018-03-03T06:19:43+00:00,,external_host,False,,False,True,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,Goa%20DMF%20Rules.pdf,http://mines.gov.in/writereaddata/UploadFile/Goa%20DMF%20Rules.pdf,Goa,2018-03-03T06:19:43+00:00,,external_host,False,,False,False,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,Karnataka%20DMF%20Rules.pdf,http://mines.gov.in/writereaddata/UploadFile/Karnataka%20DMF%20Rules.pdf,Karnataka,2018-03-03T06:19:43+00:00,,external_host,False,,False,False,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,Andhra%20Pradesh%20DMF%20Rules%202016.pdf,http://mines.gov.in/writereaddata/UploadFile/Andhra%20Pradesh%20DMF%20Rules%202016.pdf,Andhra Pradesh,2018-03-03T06:19:43+00:00,,external_host,False,,False,False,False
,inbody,article,f05cd30f-df0d-4294-843f-1e774e3fdd34,District Mineral Foundations: Sharing mining revenues with communities,draftnationalmineralpolicy2018.pdf,http://mines.gov.in/writereaddata/UploadFile/draftnationalmineralpolicy2018.pdf,"Draft National Mineral Policy, 2018",2018-03-03T06:19:43+00:00,,external_host,False,,True,True,False
inbody:e61dedfa025511df0dacc549cf029a0ef4fffcef,inbody,article,99e46946-23c0-4dbd-9327-d75da72b34c0,Forests in India are net source of GHG emissions,Forestry%20Sector%20in%20India%20is%20Net%20Source%20of%20Green%20House%20Gases%20%28GHGS%29%20by%20Dr%20J.V.%20Sharma%20-%20Paper.pdf,http://www.teriin.org/sites/default/files/2018-03/Forestry%20Sector%20in%20India%20is%20Net%20Source%20of%20Green%20House%20Gases%20%28GHGS%29%20by%20Dr%20J.V.%20Sharma%20-%20Paper.pdf,Also Read: Forestry Sector in India is Net Source of Green House Gases (GHGS) by Dr J.V. Sharma - Paper,2018-03-03T07:17:23+00:00,2018-03,managed_path_month,True,2018-03-03 07:17:23,False,False,True
inbody:f8c4d1a7bb9e758ae8afd2a9137366104ad51b19,inbody,article,9f84ed70-6193-420a-a267-7c1e97efc2b2,"A People’s Biodiversity Register of Village Ghukhuyi, Zünheboto, Nagaland",people-biodiversity-nagaland-report.pdf,http://www.teriin.org/sites/default/files/2018-03/people-biodiversity-nagaland-report.pdf,"View Report - A People's Biodiversity Register (PBR) of Village Ghukhuyi, Zünheboto, Nagaland",2018-03-06T11:39:14+00:00,2018-03,managed_path_month,True,2018-03-06 11:39:14,False,False,True
inbody:4db30e175828ee46c052162bbc12477ca9a509af,inbody,article,9f84ed70-6193-420a-a267-7c1e97efc2b2,"A People’s Biodiversity Register of Village Ghukhuyi, Zünheboto, Nagaland",Presentation_IGES_ISAP_2017.pdf,http://www.teriin.org/sites/default/files/2018-03/Presentation_IGES_ISAP_2017.pdf,"View Presentation - The Sustainable Management of SEPLS and Mainstreaming of Biodiversity Conservation in the State of Nagaland, India",2018-03-06T11:39:14+00:00,2018-03,managed_path_month,True,2018-07-12 06:24:04,True,False,True
,inbody,article,3d250124-02fe-4f4a-871a-6879487ea037,GOBAR-DHAN - Re-emphasizing India's traditional practices,Biogas_%20A%20fit%20Option%20for%20Rural%20Energy.pdf,http://web.iitd.ac.in/~vkvijay/Biogas_%20A%20fit%20Option%20for%20Rural%20Energy.pdf,http://web.iitd.ac.in/~vkvijay/Biogas_%20A%20fit%20Option%20for%20Rural%20Energy.pdf,2018-05-10T10:41:18+00:00,,external_host,False,,False,False,False
,inbody,article,906a377e-7ae0-497e-8b9d-5fbb0c2f7ff5,Can the technology behind Bitcoin aid transition to renewable energy?,WEO2017SpecialReport_EnergyAccessOutlook.pdf,https://www.iea.org/publications/freepublications/publication/WEO2017SpecialReport_EnergyAccessOutlook.pdf,https://www.iea.org/publications/freepublications/publication/WEO2017SpecialReport_EnergyAccessOutlook.pdf,2018-05-18T08:44:05+00:00,,external_host,False,,True,True,False
,inbody,article,906a377e-7ae0-497e-8b9d-5fbb0c2f7ff5,Can the technology behind Bitcoin aid transition to renewable energy?,installed_capacity-07.pdf,http://www.cea.nic.in/reports/monthly/installedcapacity/2017/installed_capacity-07.pdf,http://www.cea.nic.in/reports/monthly/installedcapacity/2017/installed_capacity-07.pdf,2018-05-18T08:44:05+00:00,,external_host,False,,False,True,False
inbody:a3796b87dcfaed0c47b8cc8bec8240f165197a44,inbody,article,ca0d3f46-c993-42a3-98bd-4608841c572c,Chennai is learning the art of solid waste management,waste-recycling-issues-and-opportunities.pdf,http://www.teriin.org/sites/default/files/files/waste-recycling-issues-and-opportunities.pdf,Here is a quick glimpse of the state of waste management in India.,2018-06-15T09:40:42+00:00,,unmanaged_no_file_entity,True,2018-06-15 09:40:42,False,False,True
inbody:0eb32effb3431a14d845a72210ff28a445664efe,inbody,article,167634d4-4bd8-4c58-94f7-40c9a314a945,The mathematics of energy efficient ACs in India,improving-air-conditioners-in-india.pdf,http://www.teriin.org/sites/default/files/2018-04/improving-air-conditioners-in-india.pdf,here,2018-06-29T05:05:33+00:00,2018-04,managed_path_month,True,2018-06-29 05:05:33,False,False,True
inbody:91a056c7f85199a14118203fd948c467599aebdd,inbody,article,4fb6d56c-0af2-4d63-90de-7f406c9dd1b7,Losing the benefits of forests to degradation?,life-on-land-exec-summary1.pdf,http://www.teriin.org/sites/default/files/2018-03/life-on-land-exec-summary1.pdf,we estimate that forest degradation accounts for 55% of the total costs of land degradation in India,2018-07-12T07:29:03+00:00,2018-03,managed_path_month,True,2018-07-12 07:29:03,False,False,True
,inbody,article,19c0a045-2e29-4c9b-9a04-a5f701a2f4df,The women of Ujjwala,06.-Case_Study_Botswana.pdf,http://www.energia.org/cm2/wp-content/uploads/2015/02/06.-Case_Study_Botswana.pdf,,2018-08-03T09:41:14+00:00,,external_host,False,,False,False,False
,inbody,article,19c0a045-2e29-4c9b-9a04-a5f701a2f4df,The women of Ujjwala,120104-BRI-PUBLIC-P151262-M-E-Laos-Energy-and-Gender-Note.pdf,http://documents.worldbank.org/curated/en/547301506533359927/pdf/120104-BRI-PUBLIC-P151262-M-E-Laos-Energy-and-Gender-Note.pdf,,2018-08-03T09:41:14+00:00,,external_host,False,,False,False,False
inbody:1bc3f853c546a5c906810b34c4dab3b499b4671c,inbody,article,1c6d5fc3-0519-4d03-835a-9da02d06d7b8,We need to mine in India to Make in India,mining-recommendation-paper.pdf,http://www.teriin.org/sites/default/files/2018-08/mining-recommendation-paper.pdf,Read more,2018-08-08T05:57:18+00:00,2018-08,managed_path_month,True,2018-08-08 05:57:18,False,False,True
inbody:c137ea055324a88bdff23669ae1913cb21e27521,inbody,article,d6f37760-5bbd-4975-be42-3543b117cd8a,Enabling India's energy transition towards low-carbon pathways,energy-transitions-presentation.pdf,http://www.teriin.org/sites/default/files/files/energy-transitions-presentation.pdf,,2018-08-28T05:32:45+00:00,,unmanaged_no_file_entity,True,2018-08-28 05:32:45,False,False,True
inbody:7d7bbda955d08e942f4708c960b4d223c705dc17,inbody,article,285e40a4-a669-493f-b34c-e6a6552bb351,Towards COP24: From Bangkok to Katowice,Briefing%20note%20on%20SB48-2%20Bangkok.pdf,http://www.teriin.org/sites/default/files/2018-09/Briefing%20note%20on%20SB48-2%20Bangkok.pdf,Read full article here,2018-09-26T10:29:59+00:00,2018-09,managed_path_month,True,2018-09-26 10:29:59,False,False,True
,inbody,article,9fca453a-8198-452c-a00d-6b572e624ab4,The need for sustainable water indicators for cities in India,Rural_Urban_2011.pdf,http://censusindia.gov.in/2011-prov-results/paper2/data_files/india/Rural_Urban_2011.pdf,http://censusindia.gov.in/2011-prov-results/paper2/data_files/india/Rural_Urban_2011.pdf,2018-11-06T10:03:38+00:00,,external_host,False,,True,True,False
,inbody,article,9fca453a-8198-452c-a00d-6b572e624ab4,The need for sustainable water indicators for cities in India,Flyer.pdf,http://mohua.gov.in/upload/uploadfiles/files/Flyer.pdf,http://mohua.gov.in/upload/uploadfiles/files/Flyer.pdf,2018-11-06T10:03:38+00:00,,external_host,False,,False,False,False
inbody:51ce0930869cde0e3825793214f6cc1b86ac6823,inbody,article,01479057-a133-4c67-8cf2-499fc67d6719,Modern bioenergy to lead renewables growth till 2023: IEA,renewables2018_India.pdf,http://teriin.org/sites/default/files/files/renewables2018_India.pdf,Download presentation,2018-11-16T10:15:27+00:00,,unmanaged_no_file_entity,True,2018-11-16 10:15:27,True,False,True
,inbody,article,13deba0a-24be-4e29-bf96-b573b8977cae,A tomorrow unlike yesterday: Transitions in the energy sector in India,miles-report.pdf,https://www.iddri.org/sites/default/files/import/publications/miles-report.pdf,TERI's analysis,2018-11-21T08:54:18+00:00,,external_host,False,,False,False,False
inbody:0213525f925c9f8bc8eb9073d60362fa4fcd55cf,inbody,article,13deba0a-24be-4e29-bf96-b573b8977cae,A tomorrow unlike yesterday: Transitions in the energy sector in India,Transitions-in-Indian-Electricity-Sector_Report.pdf,http://www.teriin.org/files/transition-report/files/downloads/Transitions-in-Indian-Electricity-Sector_Report.pdf,TERI's estimates,2018-11-21T08:54:18+00:00,,unmanaged_no_file_entity,True,2018-11-21 08:54:18,False,False,True
,inbody,article,0ce78445-363f-4aee-9c3c-53490f37ce68,Does access to energy cause human development ? A Granger causality check,gaye_amie.pdf,http://hdr.undp.org/sites/default/files/gaye_amie.pdf,"Amie Gaye, Access to Energy and Human Development, Human Development Report 2007/2008: Fighting climate change: Human solidarity in a divided world",2018-12-11T04:55:24+00:00,,external_host,False,,False,True,False
,inbody,article,0ce78445-363f-4aee-9c3c-53490f37ce68,Does access to energy cause human development ? A Granger causality check,Energy%20access%20and%20human%20development%20IC4HD_Session%204_Iyer.pdf,http://www.in.undp.org/content/dam/india/docs/human-development/Energy%20access%20and%20human%20development%20IC4HD_Session%204_Iyer.pdf,"Srinivasan Iyer, Energy Access for Sustainable Human Development, UNDP",2018-12-11T04:55:24+00:00,,external_host,False,,False,False,False
inbody:7764def1d94ec4276dafb31b946f3d398789299d,inbody,article,4c50e3e8-d307-4e27-90f9-0627ce4d65e6,Blockchain and distributed clean energy: How do the twain meet?,microgrids.pdf,http://www.teriin.org/sites/default/files/files/microgrids.pdf,,2019-01-30T10:59:21+00:00,,unmanaged_no_file_entity,True,2019-01-30 10:59:21,False,False,True
inbody:abe1919632f4cb4b136dc6b1fcd538ca25c9c1ab,inbody,article,4c50e3e8-d307-4e27-90f9-0627ce4d65e6,Blockchain and distributed clean energy: How do the twain meet?,electric-vehicle.pdf,http://www.teriin.org/sites/default/files/files/electric-vehicle.pdf,,2019-01-30T10:59:21+00:00,,unmanaged_no_file_entity,True,2019-01-30 10:59:21,False,False,True
inbody:789659dbb09358c9ac773fc304f21144f031d21a,inbody,article,4c50e3e8-d307-4e27-90f9-0627ce4d65e6,Blockchain and distributed clean energy: How do the twain meet?,energy-storage.pdf,http://www.teriin.org/sites/default/files/files/energy-storage.pdf,,2019-01-30T10:59:21+00:00,,unmanaged_no_file_entity,True,2019-01-30 10:59:21,False,False,True
inbody:42211be8ffa29b55474de9d6f2e5a3587a9689a7,inbody,article,4c50e3e8-d307-4e27-90f9-0627ce4d65e6,Blockchain and distributed clean energy: How do the twain meet?,rooftop.pdf,http://www.teriin.org/sites/default/files/files/rooftop.pdf,,2019-01-30T10:59:21+00:00,,unmanaged_no_file_entity,True,2019-01-30 10:59:21,False,False,True
,inbody,article,71006477-7497-4a02-a594-d9e03357ca1c,Technology lever for green housing scale-up in India,SHLC-infographic-rev.pdf,https://www.ecocities.in/sites/default/files/2018-09/SHLC-infographic-rev.pdf,View SHLC Infographic,2019-02-22T11:26:15+00:00,2018-09,external_host,False,,False,False,False
inbody:ae21f5aabd04acd402cbc40dfbbd37de38a9980b,inbody,article,c96c332b-77f0-40b3-92c9-60ca0469e419,A green agenda: Clearing India's air,green-agenda_0.pdf,https://www.teriin.org/sites/default/files/2019-05/green-agenda_0.pdf,Download document,2019-04-18T06:52:15+00:00,2019-05,managed_path_month,True,2019-04-18 06:52:15,False,False,True
inbody:c326a0127ef3e7b4dcb5c4d9166c235e1f318efb,inbody,article,119fb6f4-d7a0-4bce-af7a-8b732c855a7c,Holistic approach needed for India's resource efficiency policy,National-Policy-Report.pdf,https://www.teriin.org/sites/default/files/2019-04/National-Policy-Report.pdf,reference report,2019-04-26T11:50:22+00:00,2019-04,managed_path_month,True,2019-04-26 11:50:22,False,False,True
inbody:6a35e6c478d4c88d511795affdb14f0720bf31f9,inbody,article,119fb6f4-d7a0-4bce-af7a-8b732c855a7c,Holistic approach needed for India's resource efficiency policy,RE-Reference-Report.pdf,https://www.teriin.org/sites/default/files/2019-04/RE-Reference-Report.pdf,here,2019-04-26T11:50:22+00:00,2019-04,managed_path_month,True,2019-04-26 11:50:22,False,False,True
inbody:e1c048a8bb75d7f3434878e3bba4d03aa11d2be4,inbody,article,23ac0d7a-11c8-43be-8cfe-01967b3fed36,"Land Acquisition Act, 2013 is progressive but much remains to be done to ensure beneficial outcomes for all stakeholders",RFCTLARR%20Conference%202018%20Proceedings.pdf,https://www.teriin.org/sites/default/files/2019-05/RFCTLARR%20Conference%202018%20Proceedings.pdf,Conference Proceedings,2019-06-17T08:57:31+00:00,2019-05,managed_path_month,True,2019-06-17 08:57:31,False,False,True
inbody:be3bd0e08263352f6aa2b905cda0a6aaf3fea67b,inbody,article,23ac0d7a-11c8-43be-8cfe-01967b3fed36,"Land Acquisition Act, 2013 is progressive but much remains to be done to ensure beneficial outcomes for all stakeholders",RFCTLARR%20Conference%202018%20Executive%20Summary.pdf,https://www.teriin.org/sites/default/files/2019-05/RFCTLARR%20Conference%202018%20Executive%20Summary.pdf,Executive Summary,2019-06-17T08:57:31+00:00,2019-05,managed_path_month,True,2019-06-17 08:57:31,False,False,True
inbody:5b5d47119e1c4765f519f0554ef3a672bb15a938,inbody,article,23ac0d7a-11c8-43be-8cfe-01967b3fed36,"Land Acquisition Act, 2013 is progressive but much remains to be done to ensure beneficial outcomes for all stakeholders",RFCTLARR%20Conference%202018%20Way%20Foreword.pdf,https://www.teriin.org/sites/default/files/2019-05/RFCTLARR%20Conference%202018%20Way%20Foreword.pdf,Recommendations,2019-06-17T08:57:31+00:00,2019-05,managed_path_month,True,2019-06-17 08:57:31,False,False,True
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,2018-05-18-Water-Index-Report_vS8-compressed.pdf,https://niti.gov.in/writereaddata/files/document_publication/2018-05-18-Water-Index-Report_vS8-compressed.pdf,approximately 33% of urban wastewater is treated,2019-06-18T05:46:45+00:00,,external_host,False,,True,False,False
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,AU4066.pdf,http://164.100.24.220/loksabhaquestions/annex/15/AU4066.pdf,"Lok Sabha Question No. 4066, answered on 10th August, 2018",2019-06-18T05:46:45+00:00,,external_host,False,,False,True,False
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,Acts.ashx,http://udhd.jharkhand.gov.in/Handlers/Acts.ashx?id=PL24032017050302PM.pdf,"Government of Jharkhand (2017) Jharkhand Waste Water Policy, 2017",2019-06-18T05:46:45+00:00,,external_host,False,,False,True,False
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,Policy_Reuse_Of_WasteWaterA.pdf,https://gwssb.gujarat.gov.in/downloads/Policy_Reuse_Of_WasteWaterA.pdf,Government of Gujarat (2018) Policy for Reuse of Treated Waste Water,2019-06-18T05:46:45+00:00,,external_host,False,,False,True,False
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,StateLevelPolicyV1.pdf,http://www.uddkar.gov.in/sites/uddkar.gov.in/files/images/ADB/urban_waste_water_re-use_policy_udd_435_prj_2014_dt._27.12.2017.pdf; http:/www.mpurban.gov.in/pdf/StateLevelPolicyV1.pdf,"(Karnataka) Policy for Urban Waste Water Reuse, 2017",2019-06-18T05:46:45+00:00,,external_host,False,,False,True,False
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,notificationtwwp.pdf,https://pwssb.punjab.gov.in/wp-content/uploads/2018/03/notificationtwwp.pdf,Government of Punjab (2017) The State Treated Waste Water Policy - 2017,2019-06-18T05:46:45+00:00,,external_host,False,,False,True,False
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,urban_waste_water_re-use_policy_udd_435_prj_2014_dt._27.12.2017.pdf,http://www.uddkar.gov.in/sites/uddkar.gov.in/files/images/ADB/urban_waste_water_re-use_policy_udd_435_prj_2014_dt._27.12.2017.pdf,Government of Karnataka (2017) Policy for Urban Waste Water Reuse: Enabling Environment for Urban Wastewater Reuse,2019-06-18T05:46:45+00:00,,external_host,False,,True,True,False
,inbody,article,502f39cb-e8e6-4b0e-9f9e-bd710c1d7fb9,Need for cross-learning as states act to improve wastewater management,2018-05-18-Water-Index-Report_vS8-compressed.pdf,http://niti.gov.in/writereaddata/files/document_publication/2018-05-18-Water-Index-Report_vS8-compressed.pdf,NITI Aayog (2018) Composite Water Managment Index: A Tool for Water Management,2019-06-18T05:46:45+00:00,,external_host,False,,True,True,False
inbody:cbf11c425efc31ebde7f33921f9a777c4ce368f0,inbody,article,651dc67b-487a-417c-b6a1-ba6944618256,हरित एजेन्डा 2019: भारत की नयी सरकार के लिये सतत्त विकास की ओर आवश्यक अनिवार्यतायें,Green-Agenda-2019-Hindi-Version.pdf,https://www.teriin.org/sites/default/files/2019-06/Green-Agenda-2019-Hindi-Version.pdf,Download,2019-06-25T10:25:40+00:00,2019-06,managed_path_month,True,2019-07-02 06:05:59,True,False,True
inbody:6d1dca69133a60279f047d5283b8352d0c25a6ba,inbody,article,d7c83c7e-0b84-4b4c-8d93-dcce604eadc2,A 'green division' in Delhi to reduce residents' carbon footprint,model-green-division-report.pdf,https://www.teriin.org/sites/default/files/2019-07/model-green-division-report.pdf,here,2019-07-02T09:41:02+00:00,2019-07,managed_path_month,True,2019-07-02 09:41:02,False,False,True
inbody:ac44646ac0f4459b3f433f94ff206817ca644e3f,inbody,article,ba69cfd5-24ed-49bb-a50f-3d0924c61a66,Time for a strategy on ocean development and Indian maritime security,maritime-strategy.pdf,https://www.teriin.org/sites/default/files/2019-08/maritime-strategy.pdf,here,2019-08-05T09:35:28+00:00,2019-08,managed_path_month,True,2019-08-05 09:35:28,False,False,True
,inbody,article,b9e955aa-df51-41b8-98e2-c8f046a19373,Here is how marine pollution is challenging environment and economy of South Asian Seas region,2017.05-Marine-Environment-Pollution-Challenges-and-Opportunities-in-South-Asian-Seas-Region.pdf,http://www.sacep.org/pdf/Reports-Technical/2017.05-Marine-Environment-Pollution-Challenges-and-Opportunities-in-South-Asian-Seas-Region.pdf,http://www.sacep.org/pdf/Reports-Technical/2017.05-Marine-Environment-Pollution-Challenges-and-Opportunities-in-South-Asian-Seas-Region.pdf,2019-08-09T04:47:34+00:00,,external_host,False,,True,True,False
,inbody,article,b9e955aa-df51-41b8-98e2-c8f046a19373,Here is how marine pollution is challenging environment and economy of South Asian Seas region,scr2004v1-all.pdf,https://www.icriforum.org/sites/default/files/scr2004v1-all.pdf,https://www.icriforum.org/sites/default/files/scr2004v1-all.pdf,2019-08-09T04:47:34+00:00,,external_host,False,,True,True,False
,inbody,article,b04ebb75-82fa-4c51-adb9-d1919b67533e,Solid waste pollution in the South Asian Seas (SAS),2017.05-SACEP-Leaflet.pdf,http://www.sacep.org/pdf/General-Publications/2017.05-SACEP-Leaflet.pdf,http://www.sacep.org/pdf/General-Publications/2017.05-SACEP-Leaflet.pdf,2019-08-09T06:43:01+00:00,,external_host,False,,True,True,False
,inbody,article,b04ebb75-82fa-4c51-adb9-d1919b67533e,Solid waste pollution in the South Asian Seas (SAS),4288Presentation-Sinha-PS-7.pdf,http://www.uncrd.or.jp/content/documents/4288Presentation-Sinha-PS-7.pdf,http://www.uncrd.or.jp/content/documents/4288Presentation-Sinha-PS-7.pdf,2019-08-09T06:43:01+00:00,,external_host,False,,False,False,False
,inbody,article,b04ebb75-82fa-4c51-adb9-d1919b67533e,Solid waste pollution in the South Asian Seas (SAS),2007.09-Marine-Litter-in-the-SAS-Region.pdf,http://www.sacep.org/pdf/Reports-Technical/2007.09-Marine-Litter-in-the-SAS-Region.pdf,http://www.sacep.org/pdf/Reports-Technical/2007.09-Marine-Litter-in-the-SAS-Region.pdf,2019-08-09T06:43:01+00:00,,external_host,False,,True,True,False
,inbody,article,b04ebb75-82fa-4c51-adb9-d1919b67533e,Solid waste pollution in the South Asian Seas (SAS),SFG4315-EA-REVISED-PUBLIC-disclosed-7-24-18.pdf,http://documents.worldbank.org/curated/en/972591525333833635/pdf/SFG4315-EA-REVISED-PUBLIC-disclosed-7-24-18.pdf,http://documents.worldbank.org/curated/en/972591525333833635/pdf/SFG4315-EA-REVISED-PUBLIC-disclosed-7-24-18.pdf,2019-08-09T06:43:01+00:00,,external_host,False,,False,False,False
,inbody,article,b04ebb75-82fa-4c51-adb9-d1919b67533e,Solid waste pollution in the South Asian Seas (SAS),BOBLME-2011-Ecology-14.pdf,https://www.boblme.org/documentRepository/BOBLME-2011-Ecology-14.pdf,https://www.boblme.org/documentRepository/BOBLME-2011-Ecology-14.pdf,2019-08-09T06:43:01+00:00,,external_host,False,,True,True,False
,inbody,article,b04ebb75-82fa-4c51-adb9-d1919b67533e,Solid waste pollution in the South Asian Seas (SAS),1153.pdf,https://www.currentscience.ac.in/cs/Volumes/110/07/1153.pdf,https://www.currentscience.ac.in/cs/Volumes/110/07/1153.pdf,2019-08-09T06:43:01+00:00,,external_host,False,,False,False,False
,inbody,article,4a0ddbf7-c0dc-415d-b5fe-ba013c0fc0f7,Liveability of Indian cities: Turning urban legend into reality,sub_1__what_is_livability_lit_review.pdf,https://sci.uoregon.edu/sites/sci1.uoregon.edu/files/sub_1__what_is_livability_lit_review.pdf,https://sci.uoregon.edu/sites/sci1.uoregon.edu/files/sub_1__what_is_livability_lit_review.pdf,2019-08-09T12:06:39+00:00,,external_host,False,,False,False,False
,inbody,article,554eab61-3398-4353-9b10-69897d8fedde,"Plastic waste pollution: A minute to make, but years to break",Lo_Book02.pdf,http://www.moef.nic.in/sites/default/files/press-releases/Lo_Book02.pdf,,2019-09-27T09:32:12+00:00,,external_host,False,,False,False,False
,inbody,article,95abffc5-8603-4137-907d-6df04e016128,Mainstreaming non-state climate action,INDIA-COOLING-ACTION-PLAN-e-circulation-version080319.pdf,http://ozonecell.in/wp-content/uploads/2019/03/INDIA-COOLING-ACTION-PLAN-e-circulation-version080319.pdf,"India Cooling Action Plan (MoEFCC, 2019)",2019-10-25T06:06:12+00:00,,external_host,False,,False,True,False
inbody:274c70050e6bbb94a834c143da6ee0a3db1f226a,inbody,article,ba8f410f-7a75-4e52-9909-fbe3ef99dad1,A clean-up drive in the mangroves of Navi Mumbai,Report_UNEP-Project-Cleanup-activity-min.pdf,https://www.teriin.org/sites/default/files/2019-12/Report_UNEP-Project-Cleanup-activity-min.pdf,full report,2019-12-03T10:02:14+00:00,2019-12,managed_path_month,True,2019-12-03 10:02:14,False,False,True
,inbody,article,82129fc7-f3c8-4f0c-b7da-13e8b87c74ba,Clearing the haze of shared mobility,Road_Transport_Year_Book_2015_16.pdf,https://morth.nic.in/sites/default/files/other_files/Road_Transport_Year_Book_2015_16.pdf,https://morth.nic.in/sites/default/files/other_files/Road_Transport_Year_Book_2015_16.pdf,2019-12-17T07:17:40+00:00,,external_host,False,,True,True,False
,inbody,article,b8c402c3-964f-4bb1-adb3-e169800f25ac,TERI statement on COVID 19 crisis,srp-04022020.pdf,https://www.who.int/docs/default-source/coronaviruse/srp-04022020.pdf,strategic preparedness and response plan,2020-03-31T04:46:54+00:00,,external_host,False,,False,False,False
,inbody,article,b8c402c3-964f-4bb1-adb3-e169800f25ac,TERI statement on COVID 19 crisis,covid-19-sprp-unct-guidelines.pdf,https://www.who.int/docs/default-source/coronaviruse/covid-19-sprp-unct-guidelines.pdf,operational planning guidelines to support country preparedness and response,2020-03-31T04:46:54+00:00,,external_host,False,,False,False,False
